sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
5;38;Imkerin;112;FEMININE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Imkerin küsst ihren Liebhaber.
5;38;Imkerin;112;FEMININE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Imkerin küsst ihre Liebhaberin.
6;45;Imker;112;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca wurde kürzlich Imker.
6;45;Imker;112;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Imker.
6;45;Imkerin;112;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Imkerin.
6;45;Imkerin;112;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia wurde kürzlich Imkerin.
5;39;Kutscher;113;MASCULINE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Kutscher liebt seinen Partner.
5;39;Kutscher;113;MASCULINE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Kutscher liebt seine Partnerin.
5;39;Kutscherin;113;FEMININE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Kutscherin liebt ihren Partner.
5;39;Kutscherin;113;FEMININE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Kutscherin liebt ihre Partnerin.
6;48;Kutscher;113;MASCULINE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Seit Jahren arbeitet Elias als Kutscher.
6;48;Kutscher;113;MASCULINE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Kutscher.
6;48;Kutscherin;113;FEMININE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Kutscherin.
6;48;Kutscherin;113;FEMININE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Seit Jahren arbeitet Emma als Kutscherin.
5;38;Fischer;114;MASCULINE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Fischer küsst seinen Ehemann.
5;38;Fischer;114;MASCULINE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Der Fischer küsst seine Ehefrau.
5;38;Fischerin;114;FEMININE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Fischerin küsst ihren Ehemann.
5;38;Fischerin;114;FEMININE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Die Fischerin küsst ihre Ehefrau.
6;45;Fischer;114;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Leon;MASCULINE;Leon wurde kürzlich Fischer.
6;45;Fischer;114;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Fischer.
6;45;Fischerin;114;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Fischerin.
6;45;Fischerin;114;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia wurde kürzlich Fischerin.
5;40;Tierpfleger;115;MASCULINE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Tierpfleger schreibt seinem Ehemann einen Liebesbrief.
5;40;Tierpfleger;115;MASCULINE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Der Tierpfleger schreibt seiner Ehefrau einen Liebesbrief.
5;40;Tierpflegerin;115;FEMININE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Tierpflegerin schreibt ihrem Ehemann einen Liebesbrief.
5;40;Tierpflegerin;115;FEMININE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Die Tierpflegerin schreibt ihrer Ehefrau einen Liebesbrief.
6;44;Tierpfleger;115;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah ist Tierpfleger.
6;44;Tierpfleger;115;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola ist Tierpfleger.
6;44;Tierpflegerin;115;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola ist Tierpflegerin.
6;44;Tierpflegerin;115;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma ist Tierpflegerin.
5;42;Winzer;116;MASCULINE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Winzer zieht seinen Liebhaber nah zu sich und sie küssen sich leidenschaftlich.
5;42;Winzer;116;MASCULINE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Winzer zieht seine Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.
5;42;Winzerin;116;FEMININE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Winzerin zieht ihren Liebhaber nah zu sich und sie küssen sich leidenschaftlich.
5;42;Winzerin;116;FEMININE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Winzerin zieht ihre Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.
6;46;Winzer;116;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Elias arbeitet als Winzer.
6;46;Winzer;116;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra arbeitet als Winzer.
6;46;Winzerin;116;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Kayra arbeitet als Winzerin.
6;46;Winzerin;116;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia arbeitet als Winzerin.
5;41;Jäger;117;MASCULINE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Jäger presst seinen Liebhaber an sich.
5;41;Jäger;117;MASCULINE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Jäger presst seine Liebhaberin an sich.
5;41;Jägerin;117;FEMININE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Jägerin presst ihren Liebhaber an sich.
5;41;Jägerin;117;FEMININE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Jägerin presst ihre Liebhaberin an sich.
6;44;Jäger;117;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca ist Jäger.
6;44;Jäger;117;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Jäger.
6;44;Jägerin;117;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Jägerin.
6;44;Jägerin;117;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma ist Jägerin.
5;42;Landschaftsgärtner;121;MASCULINE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Landschaftsgärtner zieht seinen Partner nah zu sich und sie küssen sich leidenschaftlich.
5;42;Landschaftsgärtner;121;MASCULINE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Landschaftsgärtner zieht seine Partnerin nah zu sich und sie küssen sich leidenschaftlich.
5;42;Landschaftsgärtnerin;121;FEMININE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Landschaftsgärtnerin zieht ihren Partner nah zu sich und sie küssen sich leidenschaftlich.
5;42;Landschaftsgärtnerin;121;FEMININE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Landschaftsgärtnerin zieht ihre Partnerin nah zu sich und sie küssen sich leidenschaftlich.
6;45;Landschaftsgärtner;121;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo wurde kürzlich Landschaftsgärtner.
6;45;Landschaftsgärtner;121;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Landschaftsgärtner.
6;45;Landschaftsgärtnerin;121;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente wurde kürzlich Landschaftsgärtnerin.
6;45;Landschaftsgärtnerin;121;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma wurde kürzlich Landschaftsgärtnerin.
5;38;Gartenarbeiter;121;MASCULINE;1;nan;Helfer;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Gartenarbeiter küsst seinen Ehemann.
5;38;Gartenarbeiter;121;MASCULINE;1;nan;Helfer;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Der Gartenarbeiter küsst seine Ehefrau.
5;38;Gartenarbeiterin;121;FEMININE;1;nan;Helfer;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Gartenarbeiterin küsst ihren Ehemann.
5;38;Gartenarbeiterin;121;FEMININE;1;nan;Helfer;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Die Gartenarbeiterin küsst ihre Ehefrau.
6;45;Gartenarbeiter;121;MASCULINE;3;nan;Helfer;none;none;none;none;none;none;none;none;Leon;MASCULINE;Leon wurde kürzlich Gartenarbeiter.
6;45;Gartenarbeiter;121;MASCULINE;3;nan;Helfer;none;none;none;none;none;none;none;none;Alexis;n;Alexis wurde kürzlich Gartenarbeiter.
6;45;Gartenarbeiterin;121;FEMININE;3;nan;Helfer;none;none;none;none;none;none;none;none;Alexis;n;Alexis wurde kürzlich Gartenarbeiterin.
6;45;Gartenarbeiterin;121;FEMININE;3;nan;Helfer;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina wurde kürzlich Gartenarbeiterin.
5;40;Florist;122;MASCULINE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Florist schreibt seinem Ehemann einen Liebesbrief.
5;40;Florist;122;MASCULINE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Der Florist schreibt seiner Ehefrau einen Liebesbrief.
5;40;Floristin;122;FEMININE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Floristin schreibt ihrem Ehemann einen Liebesbrief.
5;40;Floristin;122;FEMININE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Die Floristin schreibt ihrer Ehefrau einen Liebesbrief.
6;45;Florist;122;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo wurde kürzlich Florist.
6;45;Florist;122;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Lou;n;Lou wurde kürzlich Florist.
6;45;Floristin;122;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Lou;n;Lou wurde kürzlich Floristin.
6;45;Floristin;122;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma wurde kürzlich Floristin.
5;43;Bergarbeiter;211;MASCULINE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Bergarbeiter flüstert seinem Liebhaber ein Kompliment zu.
5;43;Bergarbeiter;211;MASCULINE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Bergarbeiter flüstert seiner Liebhaberin ein Kompliment zu.
5;43;Bergarbeiterin;211;FEMININE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Bergarbeiterin flüstert ihrem Liebhaber ein Kompliment zu.
5;43;Bergarbeiterin;211;FEMININE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Bergarbeiterin flüstert ihrer Liebhaberin ein Kompliment zu.
6;44;Bergarbeiter;211;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo ist Bergarbeiter.
6;44;Bergarbeiter;211;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente ist Bergarbeiter.
6;44;Bergarbeiterin;211;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente ist Bergarbeiterin.
6;44;Bergarbeiterin;211;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia ist Bergarbeiterin.
5;41;Steinmetz;212;MASCULINE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Steinmetz presst seinen Liebhaber an sich.
5;41;Steinmetz;212;MASCULINE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Steinmetz presst seine Liebhaberin an sich.
5;41;Steinmetzin;212;FEMININE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Steinmetzin presst ihren Liebhaber an sich.
5;41;Steinmetzin;212;FEMININE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Steinmetzin presst ihre Liebhaberin an sich.
6;47;Steinmetz;212;MASCULINE;4;nan;Fachkraefte;none;none;none;none;none;none;none;none;Theo;MASCULINE;Zurzeit arbeitet Theo als Steinmetz.
6;47;Steinmetz;212;MASCULINE;4;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Zurzeit arbeitet Kayra als Steinmetz.
6;47;Steinmetzin;212;FEMININE;4;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Zurzeit arbeitet Kayra als Steinmetzin.
6;47;Steinmetzin;212;FEMININE;4;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Zurzeit arbeitet Sophia als Steinmetzin.
5;43;Glasbläser;213;MASCULINE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Glasbläser flüstert seinem Partner ein Kompliment zu.
5;43;Glasbläser;213;MASCULINE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Glasbläser flüstert seiner Partnerin ein Kompliment zu.
5;43;Glasbläserin;213;FEMININE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Glasbläserin flüstert ihrem Partner ein Kompliment zu.
5;43;Glasbläserin;213;FEMININE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Glasbläserin flüstert ihrer Partnerin ein Kompliment zu.
6;46;Glasbläser;213;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah arbeitet als Glasbläser.
6;46;Glasbläser;213;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha arbeitet als Glasbläser.
6;46;Glasbläserin;213;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha arbeitet als Glasbläserin.
6;46;Glasbläserin;213;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma arbeitet als Glasbläserin.
5;41;Keramikarbeiter;214;MASCULINE;1;nan;Helfer;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Keramikarbeiter presst seinen Partner an sich.
5;41;Keramikarbeiter;214;MASCULINE;1;nan;Helfer;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Keramikarbeiter presst seine Partnerin an sich.
5;41;Keramikarbeiterin;214;FEMININE;1;nan;Helfer;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Keramikarbeiterin presst ihren Partner an sich.
5;41;Keramikarbeiterin;214;FEMININE;1;nan;Helfer;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Keramikarbeiterin presst ihre Partnerin an sich.
6;46;Keramikarbeiter;214;MASCULINE;3;nan;Helfer;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca arbeitet als Keramikarbeiter.
6;46;Keramikarbeiter;214;MASCULINE;3;nan;Helfer;none;none;none;none;none;none;none;none;Lou;n;Lou arbeitet als Keramikarbeiter.
6;46;Keramikarbeiterin;214;FEMININE;3;nan;Helfer;none;none;none;none;none;none;none;none;Lou;n;Lou arbeitet als Keramikarbeiterin.
6;46;Keramikarbeiterin;214;FEMININE;3;nan;Helfer;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma arbeitet als Keramikarbeiterin.
5;39;Gummiarbeiter;221;MASCULINE;1;nan;Helfer;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Gummiarbeiter liebt seinen Liebhaber.
5;39;Gummiarbeiter;221;MASCULINE;1;nan;Helfer;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Gummiarbeiter liebt seine Liebhaberin.
5;39;Gummiarbeiterin;221;FEMININE;1;nan;Helfer;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Gummiarbeiterin liebt ihren Liebhaber.
5;39;Gummiarbeiterin;221;FEMININE;1;nan;Helfer;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Gummiarbeiterin liebt ihre Liebhaberin.
6;47;Gummiarbeiter;221;MASCULINE;4;nan;Helfer;none;none;none;none;none;none;none;none;Elias;MASCULINE;Zurzeit arbeitet Elias als Gummiarbeiter.
6;47;Gummiarbeiter;221;MASCULINE;4;nan;Helfer;none;none;none;none;none;none;none;none;Bente;n;Zurzeit arbeitet Bente als Gummiarbeiter.
6;47;Gummiarbeiterin;221;FEMININE;4;nan;Helfer;none;none;none;none;none;none;none;none;Bente;n;Zurzeit arbeitet Bente als Gummiarbeiterin.
6;47;Gummiarbeiterin;221;FEMININE;4;nan;Helfer;none;none;none;none;none;none;none;none;Emma;FEMININE;Zurzeit arbeitet Emma als Gummiarbeiterin.
5;39;Reifenbauer;221;MASCULINE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Reifenbauer liebt seinen Liebhaber.
5;39;Reifenbauer;221;MASCULINE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Reifenbauer liebt seine Liebhaberin.
5;39;Reifenbauerin;221;FEMININE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Reifenbauerin liebt ihren Liebhaber.
5;39;Reifenbauerin;221;FEMININE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Reifenbauerin liebt ihre Liebhaberin.
6;45;Reifenbauer;221;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca wurde kürzlich Reifenbauer.
6;45;Reifenbauer;221;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis wurde kürzlich Reifenbauer.
6;45;Reifenbauerin;221;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis wurde kürzlich Reifenbauerin.
6;45;Reifenbauerin;221;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia wurde kürzlich Reifenbauerin.
5;41;Autolackierer;222;MASCULINE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Autolackierer presst seinen Partner an sich.
5;41;Autolackierer;222;MASCULINE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Autolackierer presst seine Partnerin an sich.
5;41;Autolackiererin;222;FEMININE;1;nan;Fachkraefte;Partner;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Autolackiererin presst ihren Partner an sich.
5;41;Autolackiererin;222;FEMININE;1;nan;Fachkraefte;Partnerin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Autolackiererin presst ihre Partnerin an sich.
6;46;Autolackierer;222;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca arbeitet als Autolackierer.
6;46;Autolackierer;222;MASCULINE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis arbeitet als Autolackierer.
6;46;Autolackiererin;222;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis arbeitet als Autolackiererin.
6;46;Autolackiererin;222;FEMININE;3;nan;Fachkraefte;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia arbeitet als Autolackiererin.
5;38;Schreiner;223;MASCULINE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Schreiner küsst seinen Liebhaber.
5;38;Schreiner;223;MASCULINE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Der Schreiner küsst seine Liebhaberin.
5;38;Schreinerin;223;FEMININE;1;nan;Fachkraefte;Liebhaber;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Schreinerin küsst ihren Liebhaber.
5;38;Schreinerin;223;FEMININE;1;nan;Fachkraefte;Liebhaberin;romantic;FEMININE;4;nan;none;none;none;none;none;Die Schreinerin küsst ihre Liebhaberin.
6;44;Schreiner;223;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Schreiner.
6;44;Schreiner;223;MASCULINE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Schreiner.
6;44;Schreinerin;223;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Schreinerin.
6;44;Schreinerin;223;FEMININE;2;nan;Fachkraefte;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina ist Schreinerin.
5;41;Tischler;223;MASCULINE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Der Tischler presst seinen Ehemann an sich.
5;41;Tischler;223;MASCULINE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Der Tischler presst seine Ehefrau an sich.
5;41;Tischlerin;223;FEMININE;1;nan;Fachkraefte;Ehemann;romantic;MASCULINE;4;nan;none;none;none;none;none;Die Tischlerin presst ihren Ehemann an sich.
5;41;Tischlerin;223;FEMININE;1;nan;Fachkraefte;Ehefrau;romantic;FEMININE;4;nan;none;none;none;none;none;Die Tischlerin presst ihre Ehefrau an sich.
6;48;Tischler;223;MASCULINE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Seit Jahren arbeitet Elias als Tischler.
6;48;Tischler;223;MASCULINE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischler.
6;48;Tischlerin;223;FEMININE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischlerin.
6;48;Tischlerin;223;FEMININE;5;nan;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Seit Jahren arbeitet Hannah als Tischlerin.
